award_id,generated_internal_id,recipient_name,recipient_uei,award_amount,total_obligation,potential_total_value,start_date,end_date,award_type,awarding_agency,awarding_sub_agency,funding_agency,naics_code,naics_description,psc_code,psc_description,pop_state,pop_city,pop_country,number_of_offers,extent_competed,description
SPE7M424F1809,CONT_AWD_SPE7M424F1809_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,20134.2,20134.2,,2024-09-19,2024-11-18,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510904287!CALIBRATION CHECK K
FA700023FG028,CONT_AWD_FA700023FG028_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,20080.4,20080.4,,2022-10-01,2023-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,A,SAFETY AND RESCUE EQUIPMENT
W50S8V23F0003,CONT_AWD_W50S8V23F0003_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,19984.02,19984.02,,2023-03-10,2023-04-24,DELIVERY ORDER,Department of Defense,Department of the Army,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4210,FIRE FIGHTING EQUIPMENT,WV,MARTINSBURG,UNITED STATES,3,A,CARBON AIR CYLINDER
SPE7MX22F673C,CONT_AWD_SPE7MX22F673C_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,19761.45,19761.45,,2022-08-31,2022-10-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509356147!SERVICE KIT,REFRIGE"
SPE7MX24F279X,CONT_AWD_SPE7MX24F279X_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,19127.49,19127.49,,2024-07-25,2024-09-23,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510778944!CALIBRATION CHECK K
SPE7L124F6981,CONT_AWD_SPE7L124F6981_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,19127.49,19127.49,,2024-05-09,2025-01-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510621750!CALIBRATION CHECK K
SPE7MX23F263A,CONT_AWD_SPE7MX23F263A_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,18844.77,18844.77,,2023-07-20,2023-10-02,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510024668!CALIBRATION CHECK K
SPE7MX22F682G,CONT_AWD_SPE7MX22F682G_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,18566.42,18566.42,,2022-08-31,2022-10-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509357155!CALIBRATION CHECK K
FA520524FG006,CONT_AWD_FA520524FG006_9700_47QSMS24D0018_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,18526.26,18526.26,,2024-01-19,2024-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,339112,Surgical and Medical Instrument Manufacturing,4210,FIRE FIGHTING EQUIPMENT,,,JAPAN,3,A,FIRE FIGHTING EQUIPMENT
N6874223P0000018,CONT_AWD_N6874223P0000018_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,18287.25,18287.25,,2023-08-31,2023-08-31,PURCHASE ORDER,Department of Defense,Department of the Navy,Department of Defense,922160,Fire Protection,4240,SAFETY AND RESCUE EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,3,F,N/A
SPE7MX24F203J,CONT_AWD_SPE7MX24F203J_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,18120.78,18120.78,,2024-06-27,2024-08-26,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510721799!CALIBRATION CHECK K
FA700022FG008,CONT_AWD_FA700022FG008_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17646.0,17646.0,,2021-10-01,2022-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,3,A,SAFETY AND RESCUE EQUIPMENT
SPE7MX23F1042,CONT_AWD_SPE7MX23F1042_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17589.24,17589.24,,2022-10-20,2022-12-19,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509479187!CALIBRATION CHECK K
SPE7MX22F709Y,CONT_AWD_SPE7MX22F709Y_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17589.24,17589.24,,2022-09-11,2022-12-16,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509381834!CALIBRATION CHECK K
SPE7MX22F368A,CONT_AWD_SPE7MX22F368A_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17589.24,17589.24,,2022-05-26,2022-07-25,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,8509130945!CALIBRATION CHECK K
SPE7MX25F2323,CONT_AWD_SPE7MX25F2323_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17422.35,17422.35,,2024-11-14,2025-01-13,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8511017367!PARTS KIT,REFRIGERA"
SPE7M121F596M,CONT_AWD_SPE7M121F596M_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17415.0,17415.0,,2021-09-25,2021-11-24,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,8508561185!CALIBRATION CHECK K
FA486122FG039,CONT_AWD_FA486122FG039_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17139.64,17139.64,,2021-10-01,2022-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,3,A,SAFETY AND RESCUE EQUIPMENT
FA448622FG007,CONT_AWD_FA448622FG007_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,17129.16,17129.16,,2022-09-29,2023-03-07,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,,,PORTUGAL,3,A,"MSA SCBA CYLINDERS, MSA 60 MIN CARBON CYLINDER LESS AIR"
SPE7MX23F199N,CONT_AWD_SPE7MX23F199N_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,16861.11,16861.11,,2023-06-22,2023-08-21,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509969458!CALIBRATION CHECK K
SPE7M122F110J,CONT_AWD_SPE7M122F110J_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,16690.74,16690.74,,2022-02-11,2022-04-12,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,VA,STANARDSVILLE,UNITED STATES,,A,"8508868016!PARTS KIT,AIR FILTE"
FA850126FG019,CONT_AWD_FA850126FG019_9700_47QSMS24D0018_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,16578.72,16578.72,,2025-10-01,2026-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,339112,Surgical and Medical Instrument Manufacturing,4210,FIRE FIGHTING EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,3,A,FIRE FIGHTING EQUIPMENT
N0010424FYY04,CONT_AWD_N0010424FYY04_9700_N0010423DYY01_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,16290.0,16290.0,,2024-03-11,2024-07-09,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,C,"MODULE,POWER INPUT"
70Z04021F60872B00,CONT_AWD_70Z04021F60872B00_7008_70Z04019D61373B00_7008,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,16289.0,16289.0,,2020-12-04,2021-02-03,DELIVERY ORDER,Department of Homeland Security,U.S. Coast Guard,Department of Homeland Security,339113,Surgical Appliance and Supplies Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,MD,CURTIS BAY,UNITED STATES,,G,DELIVERY ORDER FOR MSA PRODUCTS
SPE7MX23F366L,CONT_AWD_SPE7MX23F366L_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,15869.28,15869.28,,2023-08-31,2023-10-30,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510116667!CALIBRATION CHECK K
SPE7L124F4049,CONT_AWD_SPE7L124F4049_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,15869.28,15869.28,,2024-02-15,2024-04-15,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510448026!CALIBRATION CHECK K
70Z08525PLREP0133,CONT_AWD_70Z08525PLREP0133_7008_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,15767.04,15767.04,,2025-03-24,2025-05-31,PURCHASE ORDER,Department of Homeland Security,U.S. Coast Guard,Department of Homeland Security,336611,Ship Building and Repairing,2090,MISCELLANEOUS SHIP AND MARINE EQUIPMENT,CA,ALAMEDA,UNITED STATES,1,F,70Z08525PLREP0133
70Z02625PNSFF0008,CONT_AWD_70Z02625PNSFF0008_7008_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,15750.0,15750.0,,2025-03-19,2025-05-31,PURCHASE ORDER,Department of Homeland Security,U.S. Coast Guard,Department of Homeland Security,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",4240,SAFETY AND RESCUE EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,C,MSA TRAINING FOR PACIFIC STRIKE TEAM
SPE7MX24F259G,CONT_AWD_SPE7MX24F259G_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,15539.02,15539.02,,2024-07-18,2024-09-16,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8510763689!PARTS KIT,AIR FILTE"
FA448624FG001,CONT_AWD_FA448624FG001_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,15160.2,15160.2,,2023-10-01,2024-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4210,FIRE FIGHTING EQUIPMENT,,,PORTUGAL,3,A,FIRE FIGHTING EQUIPMENT
FA500022FG107,CONT_AWD_FA500022FG107_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14891.4,14891.4,,2021-10-01,2022-09-30,DELIVERY ORDER,Department of Defense,Department of the Air Force,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,AK,JBER,UNITED STATES,3,A,SAFETY AND RESCUE EQUIPMENT
75N93023P01102,CONT_AWD_75N93023P01102_7529_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14824.0,14824.0,,2024-08-18,2024-08-18,PURCHASE ORDER,Department of Health and Human Services,National Institutes of Health,Department of Health and Human Services,334516,Analytical Laboratory Instrument Manufacturing,6640,LABORATORY EQUIPMENT AND SUPPLIES,PA,CRANBERRY TOWNSHIP,UNITED STATES,2,F,"MSA THE SAFETY COMPANY (AMBIS #2188227) TG5000 GAS MONITOR WITH INTERNAL O2 SENSOR, RED & AMBER STROBES, AND MOUNTING BRACKETS. PART NUMBER ATG5000A1160000220."
SPE7MX23F9229,CONT_AWD_SPE7MX23F9229_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14657.7,14657.7,,2023-03-16,2023-05-15,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509766291!CALIBRATION CHECK K
SPE7MX22F681G,CONT_AWD_SPE7MX22F681G_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14657.7,14657.7,,2022-08-31,2022-10-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509356826!CALIBRATION CHECK K
N0010423FYY03,CONT_AWD_N0010423FYY03_9700_N0010423DYY01_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14480.0,14480.0,,2023-07-27,2023-11-24,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,C,"MODULE,POWER INPUT"
SPE7MX23F240J,CONT_AWD_SPE7MX23F240J_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14043.96,14043.96,,2023-07-13,2023-10-02,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8510007959!PARTS KIT,REFRIGERA"
89503422PWA001420,CONT_AWD_89503422PWA001420_8900_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,14000.0,14000.0,,2022-06-29,2022-08-17,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,561210,Facilities Support Services,U009,EDUCATION/TRAINING- GENERAL,SD,FORT THOMPSON,UNITED STATES,1,G,CONFINED SPACE TRAINING
W50S8S23F0002,CONT_AWD_W50S8S23F0002_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,13935.6,13935.6,,2023-04-24,2023-06-13,DELIVERY ORDER,Department of Defense,Department of the Army,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4210,FIRE FIGHTING EQUIPMENT,OH,SWANTON,UNITED STATES,5,A,"CYL/VALVE ASSY, 88 CUFT, LIGHTWEIGHT, PK"
SPE7L124F4613,CONT_AWD_SPE7L124F4613_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,13885.62,13885.62,,2024-02-29,2024-04-29,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8510477384!CALIBRATION CHECK K
SPE7MX22F674T,CONT_AWD_SPE7MX22F674T_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,13752.22,13752.22,,2022-08-31,2022-10-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509356295!PARTS KIT,AIR FILTE"
70Z08025PMECP0003,CONT_AWD_70Z08025PMECP0003_7008_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,13736.0,13736.0,,2024-11-19,2024-11-19,PURCHASE ORDER,Department of Homeland Security,U.S. Coast Guard,Department of Homeland Security,336611,Ship Building and Repairing,J020,MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,VA,CHESAPEAKE,UNITED STATES,1,F,SERVICE PERFORMED
W50S8823F0025,CONT_AWD_W50S8823F0025_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,13644.18,13644.18,,2023-05-25,2023-07-24,DELIVERY ORDER,Department of Defense,Department of the Army,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,4,A,SCBA CYLINDERS
SPE7MX23F3054,CONT_AWD_SPE7MX23F3054_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,13351.38,13351.38,,2022-12-19,2023-05-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4720,HOSE AND FLEXIBLE TUBING,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509555941!TUBING,NONMETALLIC"
N4215824P0046,CONT_AWD_N4215824P0046_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12961.1,12961.1,,2024-06-18,2024-09-06,PURCHASE ORDER,Department of Defense,Department of the Navy,Department of Defense,336611,Ship Building and Repairing,J019,"MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS",VA,PORTSMOUTH,UNITED STATES,1,F,INSTALLATION INFRARED REFRIT MONITOR
N6931624F0011,CONT_AWD_N6931624F0011_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12771.87,12771.87,,2024-08-16,2024-08-31,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,A,GALAXY GX2 CALIBRATION SYSTEM
SPE7MX23F4715,CONT_AWD_SPE7MX23F4715_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12703.34,12703.34,,2022-12-20,2023-02-21,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509601169!CALIBRATION CHECK K
SPE7MX23F2051,CONT_AWD_SPE7MX23F2051_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12703.34,12703.34,,2022-11-10,2023-01-09,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509518988!CALIBRATION CHECK K
SPMYM423P0358,CONT_AWD_SPMYM423P0358_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12484.0,12484.0,,2023-06-09,2023-07-18,PURCHASE ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,332911,Industrial Valve Manufacturing,4820,"VALVES, NONPOWERED",PA,CRANBERRY TOWNSHIP,UNITED STATES,1,G,REFRIGERANT MONITOR
SPE7MX23F128E,CONT_AWD_SPE7MX23F128E_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12483.52,12483.52,,2023-05-18,2023-07-17,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509901332!PARTS KIT,REFRIGERA"
33313222P00474369,CONT_AWD_33313222P00474369_3300_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,12315.5,12315.5,,2022-05-26,2022-08-10,PURCHASE ORDER,Smithsonian Institution,Smithsonian Institution,Smithsonian Institution,339113,Surgical Appliance and Supplies Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,NY,NEW YORK,UNITED STATES,1,F,REFRIGERANT MONITOR CALIBRATION FOR NMAI AND CHM IN NEW YORK
SPE7MX23F128V,CONT_AWD_SPE7MX23F128V_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,11901.96,11901.96,,2023-05-18,2023-07-17,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509901393!CALIBRATION CHECK K
